Unnamed: 0,Match_id,Team,Over_num,Commentary,batsman,score,Commentary_new,Team_new,P2,P1,P1_FN,P1_LN,P2_FN,P2_LN,P1_FN_count,P1_LN_count,P2_FN_count,P2_LN_count
226,2837493,RPS 1st Inns,11.2,"Swapnil Singh to Dhoni, out Caught&Bowled!! A tame dismissal. Quite typical of Dhoni's defences in the early part of his innings. One of those famed stabby defences, just that he cannot keep this one down. But Swapnil decides to help him to an extent, getting his palms and almost grassing it. A three-time juggle before he earns himself a story for a lifetime. The replays show it to be much slower, yeah Dhoni was made to check his defence causing the ball-lob. Dhoni c and b Swapnil Singh 5(11)",Swapnil Singh to Dhoni,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught&Bowled!! A tame dismissal. Quite typical of {{BATSMAN}}'s defences in the early part of his innings. One of those famed stabby defences, just that he cannot keep this one down. But {{BOWLER}} decides to help him to an extent, getting his palms and almost grassing it. A three-time juggle before he earns himself a story for a lifetime. The replays show it to be much slower, yeah {{BATSMAN}} was made to check his defence causing the ball-lob. {{BATSMAN}} c and b {{BOWLER}} 5(11)",RPS,Swapnil Singh,Dhoni,Dhoni,,Swapnil,Singh,5,,7,5.0
234,2837493,RPS 1st Inns,17.3,"Axar to Stokes, out Caught&Bowled!! A smash back. And the perish. Patel smartly keeps denying Stokes the opportunity to go through the on-side by firing it wide outside off. Gets the bat up flat on the slap down the ground. Too early once again and all he manages is the cue end that flies back to the upward palms of Patel. So the change in bats not quite what the side wanted at this point. Stokes c and b Axar 50(32) [4s-2 6s-3]",Axar to Stokes,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught&Bowled!! A smash back. And the perish. Patel smartly keeps denying {{BATSMAN}} the opportunity to go through the on-side by firing it wide outside off. Gets the bat up flat on the slap down the ground. Too early once again and all he manages is the cue end that flies back to the upward palms of Patel. So the change in bats not quite what the side wanted at this point. {{BATSMAN}} c and b {{BOWLER}} 50(32) [4s-2 6s-3]",RPS,Axar,Stokes,Stokes,,Axar,,6,,4,
240,2837493,RPS 1st Inns,19.5,"Sandeep Sharma to Christian, out Caught by Maxwell!! Shovels it to his doom. Only after having done his job to perfection. Sandeep gets the yorker right and Christian gets his bat down off a massive backlift in shovelling it out. Not quite the elevation this time with the ball flying down to long-on. Christian c Maxwell b Sandeep Sharma 17(8) [4s-2 6s-1]",Sandeep Sharma to Christian,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Maxwell!! Shovels it to his doom. Only after having done his job to perfection. {{BOWLER}} gets the yorker right and {{BATSMAN}} gets his bat down off a massive backlift in shovelling it out. Not quite the elevation this time with the ball flying down to long-on. {{BATSMAN}} c Maxwell b {{BOWLER}} 17(8) [4s-2 6s-1]",RPS,Sandeep Sharma,Christian,Christian,,Sandeep,Sharma,9,,7,6.0
248,2837493,RPS 1st Inns,8.1,"Stoinis to Smith, out Caught by Vohra!! HUGEEEEE WICKKKETTTT for KXIP. That was a leading edge as the ball held onto the surface for the batsman to not control the whippy pull. The man in the deep - Vohra, this time settles down and takes a smart catch at the edge of the boundary. It almost carried all the way. Pune in trouble now. Smith c Vohra b Stoinis 26(27) [4s-3]",Stoinis to Smith,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Vohra!! HUGEEEEE WICKKKETTTT for KXIP. That was a leading edge as the ball held onto the surface for the batsman to not control the whippy pull. The man in the deep - Vohra, this time settles down and takes a smart catch at the edge of the boundary. It almost carried all the way. Pune in trouble now. {{BATSMAN}} c Vohra b {{BOWLER}} 26(27) [4s-3]",RPS,Stoinis,Smith,Smith,,Stoinis,,5,,7,
251,7088566,DC 1st Inns,10.5,"Stanlake to Samson, out Caught by Binny!! Stanlake rushes Samson and gets rid of him. Really tame dismissal actually. He's pulling on the front foot, the ball is onto him quicker than expected and it hits him right on the splice. It spoons up for an easy catch to long-on. Bangalore keep hitting back, they keep fighting. Samson c Binny b Stanlake 13(12) [4s-1]",Stanlake to Samson,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Binny!! {{BOWLER}} rushes {{BATSMAN}} and gets rid of him. Really tame dismissal actually. He's pulling on the front foot, the ball is onto him quicker than expected and it hits him right on the splice. It spoons up for an easy catch to long-on. Bangalore keep hitting back, they keep fighting. {{BATSMAN}} c Binny b {{BOWLER}} 13(12) [4s-1]",DC,Stanlake,Samson,Samson,,Stanlake,,6,,8,
256,7088566,DC 1st Inns,14.5,"Chahal to Brathwaite, out Bowled!! Chahal's got him the very next ball and he is absolutely pumped. This is serious drama in Bangalore. A beautifully flighted leg-break which drifts in on leg, the ball dips on Brathwaite, lands away from him as he slogs and sneaks under him. Brathwaite b Chahal 1(5)",Chahal to Brathwaite,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! {{BOWLER}}'s got him the very next ball and he is absolutely pumped. This is serious drama in Bangalore. A beautifully flighted leg-break which drifts in on leg, the ball dips on {{BATSMAN}}, lands away from him as he slogs and sneaks under him. {{BATSMAN}} b {{BOWLER}} 1(5)",DC,Chahal,Brathwaite,Brathwaite,,Chahal,,10,,6,
259,7088566,DC 1st Inns,16.2,"Watson to Pat Cummins, out Bowled!! It swings one way, and then the other. Watson hits back with a vengeance. A good length delivery which is in the slot for the slog, but the ball nips in just a touch to cause the error from Cummins. He chops it back on off an inside edge. The crowd is right in this. Pat Cummins b Watson 6(6) [4s-1]",Watson to Pat Cummins,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! It swings one way, and then the other. {{BOWLER}} hits back with a vengeance. A good length delivery which is in the slot for the slog, but the ball nips in just a touch to cause the error from {{BATSMAN}}. He chops it back on off an inside edge. The crowd is right in this. {{BATSMAN}} b {{BOWLER}} 6(6) [4s-1]",DC,Watson,Pat Cummins,Pat,Cummins,Watson,,3,7.0,6,
262,7088566,DC 1st Inns,19.1,"Negi to Pant, out Bowled!! Negi has done it. That is surely the game for the RCB. Pant moves across towards off, Negi may or may not have seen that but he fires it on leg-stump and uproots it. A real valiant effort from Pant comes to an end. He's dragging himself off. Got to feel for him. Pant b Negi 57(36) [4s-3 6s-4]",Negi to Pant,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! {{BOWLER}} has done it. That is surely the game for the RCB. {{BATSMAN}} moves across towards off, {{BOWLER}} may or may not have seen that but he fires it on leg-stump and uproots it. A real valiant effort from {{BATSMAN}} comes to an end. He's dragging himself off. Got to feel for him. {{BATSMAN}} b {{BOWLER}} 57(36) [4s-3 6s-4]",DC,Negi,Pant,Pant,,Negi,,4,,4,
263,7088566,DC 1st Inns,19.3,"Negi to Nadeem, out Caught&Bowled!! Negi tosses this up and lands it far enough from Nadeem to make him reach out for the slog. The ball turns, takes a thick leading edge and lobs up. Negi doesn't leave it for anyone else, he runs backwards and grabs it so well. Made it look easy there. Nadeem c and b Negi 0(2)",Negi to Nadeem,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught&Bowled!! {{BOWLER}} tosses this up and lands it far enough from {{BATSMAN}} to make him reach out for the slog. The ball turns, takes a thick leading edge and lobs up. {{BOWLER}} doesn't leave it for anyone else, he runs backwards and grabs it so well. Made it look easy there. {{BATSMAN}} c and b {{BOWLER}} 0(2)",DC,Negi,Nadeem,Nadeem,,Negi,,6,,4,
267,7088566,DC 1st Inns,4.4,"Tymal Mills to Tare, out Bowled!! Mills has struck. A fierce short of length delivery which skids on, keeps a bit low and nips back in from round the wicket. Tare makes room once more and has a slash at it but he's played over the ball by six inches at least. It pummels the off-stump. Tare b Tymal Mills 18(17) [4s-3]",Tymal Mills to Tare,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! {{BOWLER}} has struck. A fierce short of length delivery which skids on, keeps a bit low and nips back in from round the wicket. {{BATSMAN}} makes room once more and has a slash at it but he's played over the ball by six inches at least. It pummels the off-stump. {{BATSMAN}} b {{BOWLER}} 18(17) [4s-3]",DC,Tymal Mills,Tare,Tare,,Tymal,Mills,4,,5,5.0
269,7088566,DC 1st Inns,5.3,"Stanlake to Nair, out Bowled!! It's game on here at the Chinnaswamy! Nair has played completely down the wrong line of a full ball and is castled comprehensively. The crowd erupts. Rusty footwork from Nair as he presses forward to drive, the ball didn't seem to do a great deal. Might have held its line a touch if anything. Nair played way inside the line of it, maybe anticipating it to come back. The off and middle stumps are clobbered. Nair b Stanlake 4(3) [4s-1]",Stanlake to Nair,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! It's game on here at the Chinnaswamy! {{BATSMAN}} has played completely down the wrong line of a full ball and is castled comprehensively. The crowd erupts. Rusty footwork from {{BATSMAN}} as he presses forward to drive, the ball didn't seem to do a great deal. Might have held its line a touch if anything. {{BATSMAN}} played way inside the line of it, maybe anticipating it to come back. The off and middle stumps are clobbered. {{BATSMAN}} b {{BOWLER}} 4(3) [4s-1]",DC,Stanlake,Nair,Nair,,Stanlake,,4,,8,
287,7088566,RCB 1st Inns,15.0,"Zaheer to Binny, out Caught by Billings!! Lovely shot - but Binny has found deep mid-wicket to perfection. This was full and on his pads, Binny gets forward and whips it beautifully - but unfortunately for him, the placement wasn't right. Straight into the hands of Billings and he doesn't drop those. A small contribution from Binny - but a big wicket under the circumstances for the Daredevils. Binny c Billings b Zaheer 16(18) [4s-1]",Zaheer to Binny,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Billings!! Lovely shot - but {{BATSMAN}} has found deep mid-wicket to perfection. This was full and on his pads, {{BATSMAN}} gets forward and whips it beautifully - but unfortunately for him, the placement wasn't right. Straight into the hands of Billings and he doesn't drop those. A small contribution from {{BATSMAN}} - but a big wicket under the circumstances for the Daredevils. {{BATSMAN}} c Billings b {{BOWLER}} 16(18) [4s-1]",RCB,Zaheer,Binny,Binny,,Zaheer,,5,,6,
291,7088566,RCB 1st Inns,16.4,"Zaheer to Vishnu Vinod, out Vishnu Vinod Run Out!! That was completely unnecessary from Vishnu Vinod and it has cost him his wicket. This was a floaty delivery outside off, Vinod got underneath it and drilled it towards extra-cover. Almost a catch to Nadeem, he doesn't go for it though, instead, stops it on the half-volley, the return to the bowler is good and Zaheer whips the bails off - with Vishnu Vinod miles out of the crease. Vishnu Vinod run out (Nadeem/Zaheer) 9(5) [6s-1]",Zaheer to Vishnu Vinod,OUT,"{{BOWLER}} to {{BATSMAN}}, out {{BATSMAN}} Run Out!! That was completely unnecessary from {{BATSMAN}} and it has cost him his wicket. This was a floaty delivery outside off, {{BATSMAN}} got underneath it and drilled it towards extra-cover. Almost a catch to Nadeem, he doesn't go for it though, instead, stops it on the half-volley, the return to the bowler is good and {{BOWLER}} whips the bails off - with {{BATSMAN}} miles out of the crease. {{BATSMAN}} run out (Nadeem/{{BOWLER}}) 9(5) [6s-1]",RCB,Zaheer,Vishnu Vinod,Vishnu,Vinod,Zaheer,,6,5.0,6,
292,7088566,RCB 1st Inns,17.0,"Zaheer to Kedar Jadhav, out Caught by Chris Morris!! That's another huge wicket and RCB are losing their way towards the end. Lovely piece of deception from Zaheer. He followed the slower short ball with another slower ball, rolled his fingers across the seam. Kedar was backing away on the lofted drive, gets it right off the bottom of the bat, plenty of height but not the distance. Morris settles under it and holds on at mid-off. Kedar Jadhav c Chris Morris b Zaheer 69(37) [4s-5 6s-5]",Zaheer to Kedar Jadhav,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Chris Morris!! That's another huge wicket and {{TEAM}} are losing their way towards the end. Lovely piece of deception from {{BOWLER}}. He followed the slower short ball with another slower ball, rolled his fingers across the seam. {{BATSMAN}} was backing away on the lofted drive, gets it right off the bottom of the bat, plenty of height but not the distance. Morris settles under it and holds on at mid-off. {{BATSMAN}} c Chris Morris b {{BOWLER}} 69(37) [4s-5 6s-5]",RCB,Zaheer,Kedar Jadhav,Kedar,Jadhav,Zaheer,,5,6.0,6,
294,7088566,RCB 1st Inns,19.3,"Chris Morris to Negi, out Bowled!! Morris gets his yorker right and Negi's stumps go for a walk. This was fast, this was full and this was on the middle-stump line. Negi backs away on the drive, misses and simply walks back to the pavilion. Negi b Chris Morris 10(8) [6s-1]",Chris Morris to Negi,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! {{BOWLER}} gets his yorker right and {{BATSMAN}}'s stumps go for a walk. This was fast, this was full and this was on the middle-stump line. {{BATSMAN}} backs away on the drive, misses and simply walks back to the pavilion. {{BATSMAN}} b {{BOWLER}} 10(8) [6s-1]",RCB,Chris Morris,Negi,Negi,,Chris,Morris,4,,5,6.0
295,7088566,RCB 1st Inns,20.0,"Chris Morris to Tymal Mills, out Bowled!! Morris gets another wicket with a juicy full-toss. RCB finish with just 157 on the board. Mills made room on the drive, missed and the off-stump goes for a walk. Tymal Mills b Chris Morris 0(3)",Chris Morris to Tymal Mills,OUT,"{{BOWLER}} to {{BATSMAN}}, out Bowled!! {{BOWLER}} gets another wicket with a juicy full-toss. {{TEAM}} finish with just 157 on the board. {{BATSMAN}} made room on the drive, missed and the off-stump goes for a walk. {{BATSMAN}} b {{BOWLER}} 0(3)",RCB,Chris Morris,Tymal Mills,Tymal,Mills,Chris,Morris,5,5.0,5,6.0
297,7088566,RCB 1st Inns,3.2,"Chris Morris to Gayle, out Caught by Samson!! A high full-toss has got rid of the big Jamaican. Gayle looked surprised, was looking to blast it over the top, can't get on top of the ball, it hit him high on the bat and lobbed over Samson at mid-off. He ran back, kept his eyes on the ball even as it landed beyond his shoulder, dives and clutches it with both hands. Chinnaswamy has been stunned into silence as the big man departs. Gayle c Samson b Chris Morris 6(8) [4s-1]",Chris Morris to Gayle,OUT,"{{BOWLER}} to {{BATSMAN}}, out Caught by Samson!! A high full-toss has got rid of the big Jamaican. {{BATSMAN}} looked surprised, was looking to blast it over the top, can't get on top of the ball, it hit him high on the bat and lobbed over Samson at mid-off. He ran back, kept his eyes on the ball even as it landed beyond his shoulder, dives and clutches it with both hands. Chinnaswamy has been stunned into silence as the big man departs. {{BATSMAN}} c Samson b {{BOWLER}} 6(8) [4s-1]",RCB,Chris Morris,Gayle,Gayle,,Chris,Morris,5,,5,6.0
