Unnamed: 0,Match_id,Team,Over_num,Commentary,batsman,score,Commentary_new,Team_new,P2,P1,P1_FN,P1_LN,P2_FN,P2_LN,P1_FN_count,P1_LN_count,P2_FN_count,P2_LN_count
112,7898444,RPS 1st Inns,14.1,"Southee to Stokes, FOUR, he's absolutely crashed this through extra-cover. A full, wide ball with mid-off up. Not sure what the thinking is. Whatever it is, the execution of it is way off target. Misses the yorker by a long way and Stokes pummels the drive",Southee to Stokes,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, he's absolutely crashed this through extra-cover. A full, wide ball with mid-off up. Not sure what the thinking is. Whatever it is, the execution of it is way off target. Misses the yorker by a long way and {{BATSMAN}} pummels the drive",RPS,Southee,Stokes,Stokes,,Southee,,6,,7,
114,7898444,RPS 1st Inns,15.1,"Hardik Pandya to Stokes, FOUR, rare error in the field from Pollard. It would actually be harsh in calling that an error for most fielders, but this is Pollard we're talking about. A mistimed slog from Stokes. However, he still places it to the left of long-on where Pollard sprints and dives across trying to flick the ball in, but fails to get a hand",Hardik Pandya to Stokes,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, rare error in the field from Pollard. It would actually be harsh in calling that an error for most fielders, but this is Pollard we're talking about. A mistimed slog from {{BATSMAN}}. However, he still places it to the left of long-on where Pollard sprints and dives across trying to flick the ball in, but fails to get a hand",RPS,Hardik Pandya,Stokes,Stokes,,Hardik,Pandya,6,,6,6.0
116,7898444,RPS 1st Inns,17.0,"Bumrah to Smith, FOUR, how good is he! Susses out the plan from Bumrah based on the line he's been bowling in this over so far, waits on the ball and just slices it past short third man",Bumrah to Smith,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, how good is he! Susses out the plan from {{BOWLER}} based on the line he's been bowling in this over so far, waits on the ball and just slices it past short third man",RPS,Bumrah,Smith,Smith,,Bumrah,,5,,6,
117,7898444,RPS 1st Inns,18.0,"McClenaghan to Smith, FOUR, that's been dragged all the way to the wide long-on fence. Pure despair for McClenaghan. He's bowled this so wide of off and to see the ball being swatted into the on-side is downright demoralizing",McClenaghan to Smith,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, that's been dragged all the way to the wide long-on fence. Pure despair for {{BOWLER}}. He's bowled this so wide of off and to see the ball being swatted into the on-side is downright demoralizing",RPS,McClenaghan,Smith,Smith,,McClenaghan,,5,,11,
118,7898444,RPS 1st Inns,18.5,"Bumrah to Dhoni, FOUR, there we go. Dhoni isn't to be denied for too long. A bit shorter than the previous couple of deliveries, and Dhoni pulls it away to the fine leg boundary. One bounce and over",Bumrah to Dhoni,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, there we go. {{BATSMAN}} isn't to be denied for too long. A bit shorter than the previous couple of deliveries, and {{BATSMAN}} pulls it away to the fine leg boundary. One bounce and over",RPS,Bumrah,Dhoni,Dhoni,,Bumrah,,5,,6,
123,7898444,RPS 1st Inns,2.4,"Southee to Rahane, FOUR, cracking shot, on a good length and just outside off, Rahane leans forward on the drive, seemed to have checked his shot at the lst moment. It went in the air and past Southee, beat mid-off's sprawling dive to his right and rolls away to the fence",Southee to Rahane,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, cracking shot, on a good length and just outside off, {{BATSMAN}} leans forward on the drive, seemed to have checked his shot at the lst moment. It went in the air and past {{BOWLER}}, beat mid-off's sprawling dive to his right and rolls away to the fence",RPS,Southee,Rahane,Rahane,,Southee,,6,,7,
125,7898444,RPS 1st Inns,5.1,"McClenaghan to Smith, FOUR, clubbed, made a great noise as the bat connected with the ball. Length delivery outside off, Smith shuffles across and heaves it over wide mid-wicket, one bounce and over the ropes",McClenaghan to Smith,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, clubbed, made a great noise as the bat connected with the ball. Length delivery outside off, {{BATSMAN}} shuffles across and heaves it over wide mid-wicket, one bounce and over the ropes",RPS,McClenaghan,Smith,Smith,,McClenaghan,,5,,11,
127,7898444,RPS 1st Inns,5.4,"McClenaghan to Rahane, FOUR, lovely, this is exquisite cricket from Rahane, back of a length and well outside off, he waits on it, opens the face of the bat and steers it to the left of wide slip, beats the man getting across from the deep",McClenaghan to Rahane,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, lovely, this is exquisite cricket from {{BATSMAN}}, back of a length and well outside off, he waits on it, opens the face of the bat and steers it to the left of wide slip, beats the man getting across from the deep",RPS,McClenaghan,Rahane,Rahane,,McClenaghan,,6,,11,
128,7898444,RPS 1st Inns,7.3,"Krunal Pandya to Smith, FOUR, cracking shot, short and wide from Krunal, Smith doesn't need a second invitation, hangs back and cuts it square on the off-side, beats the fielder in the deep with ease",Krunal Pandya to Smith,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, cracking shot, short and wide from {{BOWLER}}, {{BATSMAN}} doesn't need a second invitation, hangs back and cuts it square on the off-side, beats the fielder in the deep with ease",RPS,Krunal Pandya,Smith,Smith,,Krunal,Pandya,5,,6,6.0
129,7898444,RPS 1st Inns,8.2,"Hardik Pandya to Rahane, FOUR, fifty for Rahane. This was banged in short by Hardik, Rahane took his eyes off the ball, still went through with the pull, almost went all the way, bounced just in front of the ropes. Hardik looks amused, that ball didn't deserve a boundary",Hardik Pandya to Rahane,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, fifty for {{BATSMAN}}. This was banged in short by {{BOWLER}}, {{BATSMAN}} took his eyes off the ball, still went through with the pull, almost went all the way, bounced just in front of the ropes. {{BOWLER}} looks amused, that ball didn't deserve a boundary",RPS,Hardik Pandya,Rahane,Rahane,,Hardik,Pandya,6,,6,6.0
131,2373690,GL 1st Inns,0.2,"Boult to Roy, FOUR, cracking shot, Roy is off and running in his IPL career. On a good length and just outside off, he leans forward, presents the full face of the bat and drives it back past the non-striker, no need to run for those",Boult to Roy,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, cracking shot, {{BATSMAN}} is off and running in his IPL career. On a good length and just outside off, he leans forward, presents the full face of the bat and drives it back past the non-striker, no need to run for those",GL,Boult,Roy,Roy,,Boult,,3,,5,
132,2373690,GL 1st Inns,0.5,"Boult to Roy, FOUR, nicely played by Roy, width on offer from Boult. He leans into the shot, opens the face of the bat at the last moment and steers it behind square on the on-side, gets it past backward point and into the fence",Boult to Roy,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, nicely played by {{BATSMAN}}, width on offer from {{BOWLER}}. He leans into the shot, opens the face of the bat at the last moment and steers it behind square on the on-side, gets it past backward point and into the fence",GL,Boult,Roy,Roy,,Boult,,3,,5,
133,2373690,GL 1st Inns,1.3,"Chawla to Roy, FOUR, lovely, the reverse sweep in full flow from Roy, gets down low and gets it into the gap behind square on the off-side. It was picked up from the middle-stump line as well",Chawla to Roy,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, lovely, the reverse sweep in full flow from {{BATSMAN}}, gets down low and gets it into the gap behind square on the off-side. It was picked up from the middle-stump line as well",GL,Chawla,Roy,Roy,,Chawla,,3,,6,
135,2373690,GL 1st Inns,11.5,"Boult to Raina, FOUR, a well-controlled pull shot from Raina. Boult did not get height on the short of length delivery, just above the waist and Raina got on top of that nicely, rolled his wrists and struck it behind square, beating deep square leg with ease",Boult to Raina,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, a well-controlled pull shot from {{BATSMAN}}. {{BOWLER}} did not get height on the short of length delivery, just above the waist and {{BATSMAN}} got on top of that nicely, rolled his wrists and struck it behind square, beating deep square leg with ease",GL,Boult,Raina,Raina,,Boult,,5,,5,
136,2373690,GL 1st Inns,12.2,"Narine to Karthik, FOUR, Pandey tried his best, but the ball still found a way to reach the fence. Width offered outside off, Karthik maintains a low base and drills it in front of square, Pandey runs across from sweeper cover, dives and flicks it in but the ball backspins and touches the rope",Narine to Karthik,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, Pandey tried his best, but the ball still found a way to reach the fence. Width offered outside off, {{BATSMAN}} maintains a low base and drills it in front of square, Pandey runs across from sweeper cover, dives and flicks it in but the ball backspins and touches the rope",GL,Narine,Karthik,Karthik,,Narine,,7,,6,
138,2373690,GL 1st Inns,14.4,"Narine to Karthik, FOUR, for the umpteenth time today Narine has landed it on a shortish length, sat up nicely for Karthik, who cut it away fiercely square of the wicket. Timed it superbly as it beat the sweeper cover comfortably",Narine to Karthik,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, for the umpteenth time today {{BOWLER}} has landed it on a shortish length, sat up nicely for {{BATSMAN}}, who cut it away fiercely square of the wicket. Timed it superbly as it beat the sweeper cover comfortably",GL,Narine,Karthik,Karthik,,Narine,,7,,6,
144,2373690,GL 1st Inns,17.4,"Boult to Raina, FOUR, it is all going Raina's way. He might walk on water today if he wants and get away with it. A well-directed yorker, Raina brings his bat down and squirts it off the inside edge to the fine leg fence. Not far away from the leg-pole",Boult to Raina,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, it is all going {{BATSMAN}}'s way. He might walk on water today if he wants and get away with it. A well-directed yorker, {{BATSMAN}} brings his bat down and squirts it off the inside edge to the fine leg fence. Not far away from the leg-pole",GL,Boult,Raina,Raina,,Boult,,5,,5,
145,2373690,GL 1st Inns,18.0,"Boult to Karthik, FOUR, Boult misses the yorker and Karthik is in no mood to let him off, doesn't bother to get his front leg in line with the delivery, just goes through the line and smacks it straight down the ground",Boult to Karthik,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, {{BOWLER}} misses the yorker and {{BATSMAN}} is in no mood to let him off, doesn't bother to get his front leg in line with the delivery, just goes through the line and smacks it straight down the ground",GL,Boult,Karthik,Karthik,,Boult,,7,,5,
148,2373690,GL 1st Inns,18.4,"Woakes to Karthik, FOUR, Karthik is playing a blinder here. Woakes goes short and outside off, it was the off-speed delivery and Karthik spotted it early, carves it up and over backward point. No need to run for those",Woakes to Karthik,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, {{BATSMAN}} is playing a blinder here. {{BOWLER}} goes short and outside off, it was the off-speed delivery and {{BATSMAN}} spotted it early, carves it up and over backward point. No need to run for those",GL,Woakes,Karthik,Karthik,,Woakes,,7,,6,
149,2373690,GL 1st Inns,19.0,"Woakes to Raina, FOUR, 16 runs off the over and not the best of outings for Woakes on IPL debut. He finishes with 3-0-35-0. Once more the slower delivery is on the shortish length, Raina waits and cuts it behind square, splitting backward point and short third man to perfection",Woakes to Raina,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, 16 runs off the over and not the best of outings for {{BOWLER}} on IPL debut. He finishes with 3-0-35-0. Once more the slower delivery is on the shortish length, {{BATSMAN}} waits and cuts it behind square, splitting backward point and short third man to perfection",GL,Woakes,Raina,Raina,,Woakes,,5,,6,
150,2373690,GL 1st Inns,19.3,"Boult to Karthik, FOUR, off-pace delivery and once more Karthik read it early, he waited in his crease and stayed leg-side of the ball, lofts it handsomely over the extra cover fielder. All timing there from the Tamil Nadu man",Boult to Karthik,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, off-pace delivery and once more {{BATSMAN}} read it early, he waited in his crease and stayed leg-side of the ball, lofts it handsomely over the extra cover fielder. All timing there from the Tamil Nadu man",GL,Boult,Karthik,Karthik,,Boult,,7,,5,
151,2373690,GL 1st Inns,19.4,"Boult to Karthik, FOUR, Karthik does a ABD. The reverse sccop. Full delivery and close to the yorker length, Karthik switches his stances and sends it over the short third man fielder, almost went the distance",Boult to Karthik,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, {{BATSMAN}} does a ABD. The reverse sccop. Full delivery and close to the yorker length, {{BATSMAN}} switches his stances and sends it over the short third man fielder, almost went the distance",GL,Boult,Karthik,Karthik,,Boult,,7,,5,
153,2373690,GL 1st Inns,2.2,"Narine to Brendon McCullum, FOUR, that's a shocker from Kuldeep and he concedes four runs. This was dropped short and wide of off, McCullum backed away and cut it straight to backward point. Kuldeep dived over the ball and ends up conceding a boundary",Narine to Brendon McCullum,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, that's a shocker from Kuldeep and he concedes four runs. This was dropped short and wide of off, {{BATSMAN}} backed away and cut it straight to backward point. Kuldeep dived over the ball and ends up conceding a boundary",GL,Narine,Brendon McCullum,Brendon,McCullum,Narine,,7,8.0,6,
154,2373690,GL 1st Inns,20.0,"Boult to Raina, FOUR, Raina finishes off in style. Very full and outside off, Raina crouches low, opens the bat face and drives it square on the off-side, the field was up and that was played beautifully",Boult to Raina,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, {{BATSMAN}} finishes off in style. Very full and outside off, {{BATSMAN}} crouches low, opens the bat face and drives it square on the off-side, the field was up and that was played beautifully",GL,Boult,Raina,Raina,,Boult,,5,,5,
157,2373690,GL 1st Inns,4.3,"Narine to Brendon McCullum, FOUR, cracking shot, poor ball from Narine, drops this one short and wide of off, McCullum makes room and cracks it over cover, couple of bounces and over the ropes",Narine to Brendon McCullum,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, cracking shot, poor ball from {{BOWLER}}, drops this one short and wide of off, {{BATSMAN}} makes room and cracks it over cover, couple of bounces and over the ropes",GL,Narine,Brendon McCullum,Brendon,McCullum,Narine,,7,8.0,6,
158,2373690,GL 1st Inns,4.5,"Narine to Brendon McCullum, FOUR, Narine has been too short today, drags his length down once again. McCullum rocks back and pulls him past the square leg umpire",Narine to Brendon McCullum,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, {{BOWLER}} has been too short today, drags his length down once again. {{BATSMAN}} rocks back and pulls him past the square leg umpire",GL,Narine,Brendon McCullum,Brendon,McCullum,Narine,,7,8.0,6,
159,2373690,GL 1st Inns,5.1,"Woakes to Raina, FOUR, nicely played! Fraction fuller and on the stumps, Raina leans forward, presents the full face of the bat and punches it back at the bowler. Woakes got a hand onto it, but it still beats mid-off to the fence",Woakes to Raina,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, nicely played! Fraction fuller and on the stumps, {{BATSMAN}} leans forward, presents the full face of the bat and punches it back at the bowler. {{BOWLER}} got a hand onto it, but it still beats mid-off to the fence",GL,Woakes,Raina,Raina,,Woakes,,5,,6,
160,2373690,GL 1st Inns,5.3,"Woakes to Raina, FOUR, this is excellent cricket from Raina, made room as he came down the track. Woakes spotted it and followed him - Raina is good enough to tuck it past square leg, the man in the deep is very square and has no chance",Woakes to Raina,FOUR,"{{BOWLER}} to {{BATSMAN}}, FOUR, this is excellent cricket from {{BATSMAN}}, made room as he came down the track. {{BOWLER}} spotted it and followed him - {{BATSMAN}} is good enough to tuck it past square leg, the man in the deep is very square and has no chance",GL,Woakes,Raina,Raina,,Woakes,,5,,6,
